“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Nathaniel, on the other hand, continues drinking with
his housemates, looking into the future. He realizes that his relationship
with his parents has grown gentler and more mature over the years.
He and his friends toast their time in Matsumoto’s apartment, and Nathaniel
thinks about a dream he had involving his love interest, Delphine."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Across town, Lucien toasts to the open air and thinks,
abstractly, pessimistically, about the future."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Nathaniel, meanwhile, recalls the time when Aunt Charlie
and Uncle Lucien visited his family in the Midwest. The visit, however, was
not exactly pleasant. A rivalry existed between Charlie and Rose,
and Nathaniel believes that the bitterness even lasted up until Charlie’s
death. He finds it ironic that New York City, the place that offered
his parents safe haven when they first immigrated to the country,
is now his home."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Nathaniel’s middle-aged uncle, Lucien, meanwhile, is in
his office with his assistant, Sharmila, at his art gallery on the
other side of the city, and is just about to close up for the evening.
Lucien recalls a conversation he had earlier in the day with his
client Yoshi Matsumoto, who informed Lucien that he will soon return
to New York, which he claims is now “back to normal.” This phrase
disturbs Lucien, who recalls why Matsumoto left in the first place
and how Nathaniel came to live in Matsumoto’s apartment. Thinking about
his nephew and family in general also prompts Lucien to think about
his late wife, Charlie, who died of cancer."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Lucien recounts the aftermath of 9/11 and
the impact it had on the city. He than realizes that while most
things seem to have gone back to normal, the normality is only a
façade. Lucien thinks his perspective on things has changed irrevocably
because of the event."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Lucien plans to spend the evening as he usually does,
alone with a glass of wine. The thought of doing so, however, makes
him feel very old, and he suddenly has the desire to give Sharmila
some advice about life and share some of his wisdom with her. But,
realizing that she wouldn’t be interested, he sends her home instead. Lucien
then begins daydreaming of Charlie, which reminds him of Nathaniel
and Nathaniel’s parents, Isaac and Rose, who’d been Charlie’s sister.
They had asked Lucien and Charlie to look after their son when he’d
first moved to the city, which had irritated him, not because he
disliked Nathaniel but because he felt that Rose and Isaac doted
on the boy too much."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"As Nathaniel reconstructs the day in his mind, he simultaneously recalls
a fleeting affair with the girl he stayed with for a time after 9/11.
The relationship didn’t fulfill him in any way."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Meanwhile, Lucien remembers his elementary school teacher, Miss
Mueller. She was his history teacher, and he reminisces about how
much of what she taught him is now considered incorrect."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Lucien begins to recount the events of the morning of
September 11, 2001,
in his mind. He was far from the World Trade Center site that morning
but headed straight to Ground Zero when he heard the news in an
effort to find Nathaniel."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Nathaniel, a twenty-eight year-old aspiring
architect, reclines with his three roommates on the terrace of their
thirty-first-floor sublet. He imagines himself as a grown man recounting
the experience of y2k to his grandchildren.
Realizing how unimportant the event was, he laughs at his own imagined
future. The idea of anyone his age actually having kids at all,
let alone grandkids, seems ridiculous to him."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Meanwhile, Nathaniel sips champagne on the balcony of
Matsumoto’s apartment along with his three roommates—Madison, Lyle, and
Amity—and Amity’s agent, Russell, to toast the end of their three-year
stay in the apartment. They have lived in the apartment since Lucien
helped Nathaniel settle in the city in 2000.
Nathaniel and his roommates recall witnessing the terrorist attack
on the World Trade Center on September 11, 2001,
while eating breakfast on the terrace. The event was traumatic for
all of them, and it took a long time before any of them could relax
on the terrace again. Their toast marks a significant time in their
lives, and Nathaniel realizes that they may all go in separate directions
once Matsumoto returns."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Nathaniel recounts the story of his comic book creation,
Passivityman. Although his Passivityman comic is popular in the
Midwest, he begins to realize that the comic doesn’t hold his interest
as much as it once did. He isn’t sure if that’s because he’s busier
these days or has less drive. He looks around at his friends, those
he used as models for his comic book characters, and wonders if
superpowers fade naturally as one gets older."
“Twilight of the Superheroes”Deborah Eisenberg,http://www.sparknotes.com/lit/twilight/summary.html,"Since Charlie’s death, Rose and Isaac had ironically become more involved
in Lucien’s life, which irritated him even more. He realizes that
Rose and Isaac immigrated to America from Eastern Europe, where
they’d faced terrible persecution. At the same time, Lucien is grateful
for Rose and Isaac because they remind him of his deceased wife.
He misses Charlie very much and spends a great deal of time reminiscing
about his life with her."
A Border PassageLeila Ahmed,http://www.sparknotes.com/lit/borderpassage/summary.html,"Ahmed is soon headed to Cambridge, England, to study literature, a place she
reveres as an intellectual wonderland and the embodiment of all the things she
remembers reading in English books as a child—forests, fog, turrets, and towers.
Here, Ahmed finds a different kind of community of women in teachers like Mrs. Madge
and Miss Bradbrook, and with friends like Veena, an Indian woman who shares some of
Ahmed’s feelings of displacement. At Cambridge, Ahmed experiences a more genteel
form of racism, a feeling of being lumped together with all the people who aren’t
part of the white British establishment, no matter what their race or cultural
background. Between her undergraduate and graduate days, Ahmed returns to Egypt to
find it totally changed. Her father is gravely ill, and she can tell that her mother
had suffered the burden of her father’s illness as well as persecution via Nasser’s
increasingly repressive regime. Upon returning to Cambridge to begin graduate
studies, Ahmed meets Alan, the man she will marry and eventually divorce."
A Border PassageLeila Ahmed,http://www.sparknotes.com/lit/borderpassage/summary.html,"Ahmed attends a British school in the suburbs of Cairo and prefers play to
work, though her test scores and voracious appetite for books help her move ahead
quickly in school. Jews and Muslims at the school are excused from the daily
Christian prayers, and that’s how Ahmed meets and befriends Joyce, a Jewish girl in
her grade. Ahmed is encouraged to skip a grade, but her academic ambitions are
tempered by the school’s English headmaster, Mr. Price, who accuses her of
plagiarizing her own well-written essays. Ahmed likewise finds her English teachers
discouraging of her ambitions of pursuing science or mathematics. In school, Ahmed
studies the history, geography, and flora and fauna of Europe, while learning little
about that of her own country. Still, Ahmed isn’t completely insulated from the
politics of her day. She recognizes the growing influence of a group called the
Muslim Brotherhood, which stands in opposition to colonialism and Western influence
in the Middle East."
A Border PassageLeila Ahmed,http://www.sparknotes.com/lit/borderpassage/summary.html,"Ahmed’s view of Islam is shaped through the time she spends at her mother’s
childhood home of Zatoun, in Cairo, where Ahmed is surrounded by a rich and engaging
community of women. While listening to her mother, grandmother, and other women
converse, Ahmed learns about Islam as being a generous and pacifistic faith. Though
she receives no direct religious instruction from these women, and her father has
decided not to send her to an Islamic school, Ahmed nonetheless comes to appreciate
the oral, living tradition of Islam, which, in contrast to the rigid, authoritative
Islam that is handed down in texts, encompasses many interpretations. As much as she
recognizes the positive force that this humane form of Islam has manifested in her
family’s life, she also recognizes the powerlessness of her mother and grandmother
in the society they live in. Ahmed’s grandmother, for instance, has for years been
mourning the suicide of her son Fuad, a tragedy she blames on her husband’s
disapproval of Fuad. A similar fate befell Grandmother’s daughter Aida, who
committed suicide after being unable to secure permission for a divorce from an
unhappy marriage through the stern figure of Grandfather. Because of these
tragedies, the estate of Zatoun always seems to have a pall of gloom over it in
young Ahmed’s eyes."
A Border PassageLeila Ahmed,http://www.sparknotes.com/lit/borderpassage/summary.html,"During her graduate studies, Ahmed yearns for a place in the academy for the
voices from the margins—blacks, women, and people from the third world. Toward the
end of her graduate student days, Ahmed begins to suffer from a mysterious illness.
After several frustrating visits with different doctors, Ahmed is finally diagnosed
with sarcodosis, a chronic autoimmune disease. Ahmed reads Edward Said’s
Orientalism while trying to sort out her place as an Egyptian
woman in the West. After leaving Cambridge, Ahmed accepts a teaching position in Abu
Dhabi and joins a committee to help reform education throughout the United Arab
Emirates. Recognizing the unique qualities of this “Gulf Arabic” culture helps her
to re-examine the implications of her own “Egyptian Arabic” identity and her place
in the larger Arab world. Ahmed moves to the United States and finds that the
atmosphere in women’s studies departments in the 1980s is not exactly hospitable to
the viewpoints of women from other cultures. However, she does find her new
environment exciting and intellectually stimulating, and even as she endeavors to
make a contribution to her the world of ideas in her new home, she never turns her
back on her Egyptian heritage."
A Border PassageLeila Ahmed,http://www.sparknotes.com/lit/borderpassage/summary.html,"Growing up during the last days of the British colonial presence in Egypt,
Leila Ahmed’s childhood is marked by a collision of cultures. Among Syrians,
Lebanese, Palestinians, and other Egyptians from a similar class background in
school, young Ahmed considers it quite normal to grow up speaking English or French
and being called by the anglicized name “Lily” in school. Ahmed lives in Cairo, at
the crossroads of spiritual hubs, ancient sites, and modern sprawl, in a beautiful
house known as Ain Shams. Her father is an esteemed engineer who, as chairman of the
Nile Water Control Board, had run into trouble with the government for opposing
their plan to build the High Dam on ecological grounds. Though her father’s concerns
about the fate of the Nile River will ultimately be born out by the facts, his
opposition to the government’s grand improvement project will haunt him for years to
come. Later, he will be harassed by authorities and have his bank account frozen."
A Border PassageLeila Ahmed,http://www.sparknotes.com/lit/borderpassage/summary.html,"As a young child, Ahmed is very attached to Nanny, her Croatian governess.
Nanny is a deeply religious Christian and tells Ahmed stories of angels and the
supernatural. Ahmed has a more conflicted relationship with her mother. Ahmed
aspires to be a professional and views her mother with contempt for not working.
Later, when Ahmed’s father falls ill with chronic pneumonia, Ahmed will come to
value her mother’s dedication more, as well as the strength of the bond between her
parents. One of Ahmed’s closest childhood friends is Gina, a neighbor girl and the
daughter of Italian parents. Gina’s older brother, Freddy, subjects Ahmed to brutal
and sexual games when she is around eight years old, and when Ahmed’s mother finds
out about it, she beats her and takes her to a doctor to be examined. In the
aftermath of this event, Ahmed is forbidden to play outside, even with Gina, and is
subjected to her mother’s disdain, furthering the rift between mother and daughter."
A Christmas Carol,http://www.sparknotes.com/lit/christmascarol/summary.html,"A mean-spirited, miserly old man named Ebenezer Scrooge sits in his counting-house on a frigid Christmas Eve. His clerk, Bob Cratchit, shivers in the anteroom because Scrooge refuses to spend money on heating coals for a fire. Scrooge's nephew, Fred, pays his uncle a visit and invites him to his annual Christmas party. Two portly gentlemen also drop by and ask Scrooge for a contribution to their charity. Scrooge reacts to the holiday visitors with bitterness and venom, spitting out an angry ""Bah! Humbug!"" in response to his nephew's ""Merry Christmas!"""
